scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,49,cmicl,0.1,optimal,54.34144211907672,44.13707040485065,0,0.08418134697988394,0,-5.862929595149325,1096.898,923.931845764775,997.18,0.5007303977339803,38.1644646649763
paper,49,nominal,0.1,optimal,52.782078222418306,48.83857642880926,0,1.4329133247220265,1,4.135677294350614,1096.898,874.0439725167655,997.1800000000001,1.148536779614103,11.485367796141034
paper,50,cmicl,0.1,optimal,37.452380438898956,50.881931014591075,1,1.6653345369377348e-16,0,-7.208926909590581,1096.8980000000001,1462.5306666666668,997.18,0.5,41.606721738764975
paper,50,nominal,0.1,optimal,37.45084853160808,55.69380240107188,1,-0.5126578650216704,0,-4.856116132915268,1096.8980000000001,1462.5306666666668,997.1800000000001,0.5,54.84490000000001
paper,51,cmicl,0.1,optimal,25.645387141150447,44.10599901075962,0,0.08414167956497293,0,-5.894000989240361,1096.8980000000001,923.8699234968756,997.18,0.5,38.20679118255265
paper,51,nominal,0.1,optimal,21.81326331182433,48.02450495050766,0,2.6790227440831726,1,9.046347875285392,1482.932,821.9519650777072,1348.12,1.2442858666632377,12.442858666632375
paper,52,cmicl,0.1,optimal,42.972004512332575,48.76525600196137,0,6.106226635438361e-16,0,-1.2347439980386312,886.8425131471231,1182.4566841961641,997.18,0.9962935930508601,17.598184039156322
paper,52,nominal,0.1,optimal,43.10422001392011,47.31808784991452,0,0.09621523247877367,0,-1.3557202357368539,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426379,10.906167026426381
paper,53,cmicl,0.1,optimal,-1.8209373736802343,49.49486354387294,0,0.8375451490570773,0,-0.5051364561270617,1482.932,1067.7756616893103,1348.12,0.6761273680270192,37.68122729286402
paper,53,nominal,0.1,optimal,-2.576703749111692,48.02450495050766,0,2.6790227440831726,1,9.046347875285392,1482.932,821.9519650777072,1348.12,1.2442858666632377,12.442858666632375
paper,54,cmicl,0.1,optimal,46.368071869878406,44.105999010759604,0,0.08414167956497137,0,-5.894000989240389,1096.898,923.8699234968758,997.18,0.5,38.20679118255266
paper,54,nominal,0.1,optimal,45.33634171975073,48.8385764288093,0,1.432913324722026,1,4.13567729435065,1096.898,874.0439725167656,997.1800000000001,1.148536779614103,11.485367796141034
paper,55,cmicl,0.1,optimal,70.01567079291162,43.92685038951625,0,1.6653345369377348e-16,0,-6.073149610483753,1059.9618806153828,959.5402046481652,997.18,0.5,38.353323375124205
paper,55,nominal,0.1,optimal,70.55796325853784,48.838576428809276,0,1.4329133247220283,1,4.135677294350614,1096.898,874.043972516766,997.1800000000001,1.148536779614103,11.485367796141034
paper,56,cmicl,0.1,optimal,53.17083128816542,44.105999010759604,0,0.08414167956497048,0,-5.894000989240389,1096.898,923.869923496876,997.18,0.5,38.20679118255265
paper,56,nominal,0.1,optimal,51.37052760901627,48.83857642880926,0,1.4329133247220265,1,4.135677294350614,1096.898,874.0439725167655,997.1800000000001,1.148536779614103,11.485367796141034
paper,57,cmicl,0.1,optimal,34.098192292955304,45.57039417474356,0,1.6653345369377348e-16,0,-4.429605825256438,902.8609366304316,1203.814582173909,997.18,0.5287285032879186,39.100328796620104
paper,57,nominal,0.1,optimal,34.337634479602755,48.34599774632263,0,0.6844960800088431,1,0.7398475188408042,921.1060495864051,1228.1413994485401,997.1800000000001,0.5427601509156149,46.05530247932026
paper,58,cmicl,0.1,optimal,-6.80940997989524,50.45488201926384,1,0.45191940931973534,1,0.45488201926385585,1482.932,1500.0,1348.12,2.0,56.25898438548745
paper,58,nominal,0.1,optimal,-6.8164169731285975,48.40900200341318,0,1.420020360080693,1,4.460020246094302,1482.932,1500.0,1348.12,2.0,67.74396716452378
paper,59,cmicl,0.1,optimal,38.99424903524575,44.37660055261551,0,1.942890293094024e-15,0,-5.6233994473845,925.9907780651497,1234.654370753533,997.18,0.5,38.14685302610626
paper,59,nominal,0.1,optimal,38.99905304014517,44.71376437990923,0,-0.17708828725104314,0,-4.111722556267708,939.9213706116718,1253.2284941488958,997.1800000000001,0.9711795282399349,10.0
