outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.926159356068988,0.9577308953427468,11.557466117862951,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.757418995711587,1.1745412492438396,9.979066360550686,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.16311988482872644,0.0786636490239322,cp,96,5,6042,0.6,0.8,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.011638363202412924,0.001875756535861581,nominal,96,6,7042,0.6,0.8,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.011638363202412924,0.001875756535861581,nominal,96,6,7042,0.6,0.8,calibrated
