outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed
Overall_Survival,all_constraints,10.738959186434313,1.7690983689353166,11.906031721390349,1.0802929676961002,10.867650343902111,96,90,0.10922788331906001,0.3492301870825007,nominal,96,11,12042
all_constraints,all_constraints,0.7333333333333333,0.4446940622369092,1.0,0.0,36.363636363636374,96,90,0.10922788331906001,0.3492301870825007,nominal,96,11,12042
Any_DLT,dlt_only,0.851063829787234,0.3579345410363401,1.0,0.0,17.5,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Blood,dlt_only,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Constitutional,dlt_only,0.8723404255319149,0.3354997092507591,0.9468085106382979,0.22561844642593043,8.53658536585365,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Infection,dlt_only,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Gastrointestinal,dlt_only,0.8617021276595744,0.3470633740209737,1.0,0.0,16.049382716049386,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Overall_Survival,dlt_only,10.710532699901927,1.7930739213017046,11.981049494407799,0.9783590502539544,11.862311895257136,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
all_constraints,dlt_only,0.7021276595744681,0.45977524275495457,0.9468085106382979,0.22561844642593043,34.848484848484844,96,94,0.012499315043290457,0.001975934329788499,robust_reg,96,11,12042
Any_DLT,all_constraints,0.9,0.3016806854192959,1.0,0.0,11.111111111111109,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Blood,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Constitutional,all_constraints,0.8888888888888888,0.31603030875998483,0.9666666666666667,0.18051113445691194,8.750000000000007,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Infection,all_constraints,0.9111111111111111,0.2861776161146146,1.0,0.0,9.756097560975613,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Gastrointestinal,all_constraints,0.9,0.3016806854192959,1.0,0.0,11.111111111111109,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Overall_Survival,all_constraints,10.738959186434313,1.7690983689353166,11.90737205857096,1.0334428459403762,10.880131415459815,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
all_constraints,all_constraints,0.7333333333333333,0.4446940622369092,0.9666666666666667,0.18051113445691194,31.818181818181827,96,90,0.1213535616795222,0.11389351071994182,robust_reg,96,11,12042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.83153621830464,1.0421981459795588,10.672359926510543,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.025645720462004345,0.035713530717638275,cp,96,12,13042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.758085243395756,1.031423474996606,9.985298450969214,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.09435301025708516,0.12811331441551319,cp,96,12,13042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480487,10.843373493975903,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.972807334177526,0.9661278902306999,11.993811975899963,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480487,37.31343283582091,96,96,0.01412126918633779,0.0006023839710776252,nominal,96,12,13042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.930112401555656,0.9894036115721059,11.594442962191039,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.04509491970141729,0.02016870580293893,nominal,96,12,13042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.968905601291283,0.9674155626414752,11.957315110374138,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.011574966212113699,0.0008452846031143687,robust_reg,96,12,13042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.218234718825022,1.645089829222081,-4.418485499306182,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.06423503905534744,0.015777074908624615,robust_reg,96,12,13042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9583333333333334,0.20087527770480484,12.195121951219523,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Blood,dlt_only,0.875,0.33245498310218435,0.9583333333333334,0.20087527770480484,9.523809523809529,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.968012353135,0.9847201233604762,11.948959654275136,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.026139728724956512,0.02396559646865981,cp,96,13,14042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,0.9680851063829787,0.1767160202664313,10.975609756097557,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.9574468085106383,0.2029298102618999,9.756097560975611,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9680851063829787,0.1767160202664313,9.638554216867472,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,0.9680851063829787,0.1767160202664313,9.638554216867472,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,0.9574468085106383,0.20292981026189993,8.433734939759042,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Overall_Survival,all_constraints,10.771270845122793,1.7067483045898035,11.768133829012259,1.1855907043326346,9.254831655642967,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9042553191489362,0.2958184904168057,26.865671641791053,96,94,0.09406142433484395,0.1239073664992274,cp,94,13,14042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.96373324306664,0.968677764295245,11.908932797161007,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.013057937224706015,0.0009927108610277107,nominal,96,13,14042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Blood,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9680851063829787,0.1767160202664313,9.638554216867472,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Overall_Survival,all_constraints,10.771270845122793,1.7067483045898035,11.92594788701555,1.009624291644303,10.719970359074132,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9680851063829787,0.1767160202664313,35.820895522388064,96,94,0.06606430560350418,0.11821749632430212,nominal,96,13,14042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.965840146255873,0.9653446220311316,11.928640799890896,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.014741125206152597,0.0023543094024202514,robust_reg,96,13,14042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.9787234042553191,0.14507865158346242,12.195121951219503,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9361702127659575,0.2457602047585512,6.024096385542172,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Overall_Survival,all_constraints,10.771270845122793,1.7067483045898035,11.945803211299497,0.9961519641007418,10.904306307630636,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9361702127659575,0.2457602047585512,31.343283582089562,96,94,0.051344990730285645,0.03943205443376362,robust_reg,96,13,14042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.281079297867699,0.9336531413215261,5.523377977033391,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.05548841257890066,0.0732491338445165,cp,96,14,15042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Blood,all_constraints,0.8829787234042553,0.32316921825641187,0.9893617021276596,0.10314212462587934,12.048192771084343,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Constitutional,all_constraints,0.8617021276595744,0.3470633740209737,0.9468085106382979,0.22561844642593043,9.876543209876546,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,0.9893617021276596,0.10314212462587934,12.048192771084343,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Overall_Survival,all_constraints,10.673758634866363,1.7946290471580373,11.313111067146268,0.9820182704137753,5.989946504799429,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9361702127659575,0.24576020475855118,31.343283582089562,96,94,0.12106664975484212,0.12843523131855955,cp,94,14,15042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94812450417013,0.9642490522635561,11.762928429065427,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.018558062613010406,0.0019260415455954593,nominal,96,14,15042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Blood,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Constitutional,all_constraints,0.8617021276595744,0.3470633740209737,0.9574468085106383,0.2029298102618999,11.111111111111121,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Overall_Survival,all_constraints,10.673758634866363,1.7946290471580373,11.83737456720315,1.0554832145868556,10.901651162841345,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.9574468085106383,0.2029298102618999,34.32835820895524,96,94,0.061143179734547935,0.022193723662477956,nominal,96,14,15042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,8.989078796509103,0.9139835023365449,-15.916027672222913,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.013247946898142496,0.0007433095344662379,robust_reg,96,14,15042
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,1.0,0.0,14.63414634146341,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Blood,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Constitutional,all_constraints,0.8617021276595744,0.3470633740209737,0.9680851063829787,0.1767160202664313,12.345679012345686,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Infection,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Gastrointestinal,all_constraints,0.8723404255319149,0.3354997092507591,0.9042553191489362,0.2958184904168056,3.6585365853658525,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Overall_Survival,all_constraints,10.673758634866363,1.7946290471580373,11.547404437546676,1.033199709979088,8.18498743101147,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.8723404255319149,0.3354997092507591,22.388059701492548,96,94,0.053835637867450714,0.02604708488518828,robust_reg,96,14,15042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.84375,0.36499819754421575,-1.219512195121947,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Blood,dlt_only,0.875,0.33245498310218435,0.7291666666666666,0.44672296057934147,-16.66666666666667,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.8958333333333334,0.3070801941090227,3.614457831325301,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.7916666666666666,0.408248290463863,-8.433734939759045,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.71727329459006,1.146970787742733,9.60354289495456,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.65625,0.4774521193960599,-5.970149253731337,96,96,0.0580197349190712,0.09344313471872868,cp,96,15,16042
Any_DLT,all_constraints,0.8791208791208791,0.3277927812629611,0.967032967032967,0.17953950048508052,10.000000000000004,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Blood,all_constraints,0.8791208791208791,0.3277927812629611,0.9010989010989011,0.3001830943106059,2.500000000000004,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Constitutional,all_constraints,0.8901098901098901,0.31448545101657555,0.9340659340659341,0.2495417044725436,4.938271604938279,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Infection,all_constraints,0.9010989010989011,0.3001830943106058,0.9340659340659341,0.2495417044725436,3.658536585365853,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Gastrointestinal,all_constraints,0.8901098901098901,0.3144854510165755,1.0,0.0,12.345679012345686,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Overall_Survival,all_constraints,10.697572485794511,1.81410924259703,11.251403275191606,1.2509292405656978,5.177163231495147,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
all_constraints,all_constraints,0.7362637362637363,0.4430993075338713,0.8461538461538461,0.36280012627331265,14.92537313432835,96,91,0.13918797920147577,0.11450613833597788,cp,93,15,16042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.992224108393252,0.9740353829262507,12.175436761131996,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.020110289255777996,0.0017416302708049031,nominal,96,15,16042
Any_DLT,all_constraints,0.8791208791208791,0.3277927812629611,1.0,0.0,13.750000000000002,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
Blood,all_constraints,0.8791208791208791,0.3277927812629611,1.0,0.0,13.750000000000002,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
