method,knob,fold,context_idx,slack,binding,lomo_flip,lomo_sd,x_star
cp@rho=0.5,10.0,0,298,-0.12574447348433254,infection,0.0,0.009239572768879736,2005;1;37;0.82;58;0.294;1;0;1.06;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,0,302,-0.1278681573077513,blood,0.0,0.011895448562825605,2005;0;45;0.644;62;0;1;0;0.726;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,0,303,-0.10675412769412546,blood,0.0,0.014366844438411705,2005;0;45;0.8;63;0;1;0;0.666;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,0,317,-0.13596560851248224,blood,0.0,0.010985634841696507,2005;1;30;0.6;58;0.267;1;0;0.875558;-0;0;-0;-0;-0;0;-0;-0;-0;-0;-0;1;-0;-0;-0;1;0;0;-0;-0;-0;1;-0;-0;-0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,1,0,0.023180645715807913,constitutional,0.0,0.011190288881512231,2006;0;47;0.72;56;0;0.468;0.532;0.862763;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,1,10,-0.05305795117922496,gi,0.0,0.012415783302523868,2006;1;41;0.732;59;0;1;0;1.048;-0;1;-0;-0;1;0;0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;0;11666.66667;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=0.5,10.0,1,22,0.09535856674227361,constitutional,0.0,0.009102811206322961,2006;0;30;0.774;63;0;0.581;0.226;0.838;0;0;-0;-0;1;0;0;0;0;-0;-0;1;0;-0;0;0;0;-0;0;-0;-0;0;0;-0;0;0;-0;0;0;0;0;0;19.56395796;0;0;0;0;0;0;1550.006085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.999683141;0;0;0;0;0;0;423.1233128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=0.5,10.0,1,28,-0.11781387706752755,blood,0.0,0.013130544264364852,2006;1;55;0.6;62;0;1;0;1.036;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,1,42,-0.045118014712112964,infection,0.0,0.011160921821375338,2006;0.1;221;0.72;55;0;0.81;0.19;0.835077;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=0.5,10.0,1,43,-0.047546671165545895,constitutional,0.0,0.012771604869069565,2006;0.1;224;0.71;55;0;0.75;0.25;0.834445;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
